HIP	RAhms	DEdms	Vmag	Plx	ABSmag	Pc	Ly	X	Y	Z
62640	12 50 10.63	-37 28 52.9	7.54	3.08	-0.017246417497777777	324.6753246753246	1058.9603896103895	-251.49611169515816	-55.95940974682636	-197.56598066476622
62641	12 50 10.81	+37 31 00.8	5.87	8.43	0.49913787312371216	118.62396204033213	386.90367734282324	-91.84310548781092	-20.43685777471721	72.24142294277553
62643	12 50 10.95	-55 29 14.4	10.66	3.57	3.4233410805609665	280.1120448179272	913.6128851540618	-154.91885472976534	-34.47408545406116	-230.8125723035996
62642	12 50 10.96	-20 21 56.3	8.19	9.44	3.0648599714903444	105.93220338983055	345.5082627118646	-96.93925923507847	-21.572007750206673	-36.86543388600905
62644	12 50 11.33	+77 29 24.7	8.91	1.97	0.3823311308079642	507.61421319796955	1655.6335025380713	-107.3267505464732	-23.886563041141898	495.56290232806003
62645	12 50 11.38	-44 00 10.7	9.25	15.16	5.153496006480173	65.96306068601584	215.1449868073879	-46.31426804763969	-10.307860802840692	-45.82425074071205
62646	12 50 11.82	-60 24 01.9	6.73	1.37	-2.586397164217967	729.9270072992703	2380.7284671532852	-351.9224452419009	-78.33676955653634	-634.6710794224646
62647	12 50 12.49	-17 22 58.0	10.66	25.08	7.656637660793395	39.87240829346092	130.04776714513557	-37.141978485526934	-8.26957732014258	-11.912030399864204
62648	12 50 12.64	+36 52 12.8	9.39	6.2	3.3519584474912705	161.29032258064515	526.0641935483872	-125.94741856114685	-28.043365344311333	96.77492224805626
62649	12 50 13.59	-46 10 24.4	9.52	2.09	1.120731430555269	478.46889952153134	1560.5732057416276	-323.40412803101714	-72.03240435491024	-345.18631274239925
62650	12 50 13.69	+20 16 42.1	10.3	4.19	3.4110701148314764	238.6634844868736	778.4243436754181	-218.51611895070042	-48.67207990639255	82.71634193873203
62651	12 50 14.05	-62 38 28.8	6.61	4.23	-0.25829816312478737	236.40661938534282	771.0633569739954	-106.04345214584838	-23.622945563465077	-209.96388353500961
62652	12 50 14.21	+17 39 02.5	9.32	11.6	4.642289946134593	86.20689655172411	281.17224137931026	-80.18284884246077	-17.86308539906282	26.13905018573823
62653	12 50 17.23	+22 51 48.8	6.43	7.49	0.802409088497333	133.51134846461943	435.46034712950586	-120.07215104614008	-26.777241445348746	51.874252308553395
62654	12 50 18.00	+35 43 33.0	8.31	4.87	1.7476448060731737	205.33880903490754	669.7326488706365	-162.699449883279	-36.29314674019291	119.8988031768768
62655	12 50 19.53	-48 27 34.4	6.26	5.71	0.04318054122924053	175.1313485113835	571.2080560420314	-113.34934558889853	-25.29787398268348	-131.08368570474505
62656	12 50 19.67	-33 36 36.4	7.96	3.8	0.8589179830840505	263.15789473684214	858.315263157895	-213.9009806698006	-47.74183630744503	-145.66799613098826
62657	12 50 19.75	-49 51 48.8	8.91	9.45	3.7871590425463157	105.8201058201058	345.14264550264545	-66.57451050702629	-14.859565662051825	-80.90069625697548
62658	12 50 19.84	-58 03 14.4	7.8	0.67	-3.0696259864958675	1492.5373134328358	4868.056716417911	-770.763585725694	-172.0412700962515	-1266.4884240656313
62659	12 50 20.05	-24 13 03.3	8.49	15.23	4.403499516680213	65.65988181221273	214.15613919894943	-58.44304600626423	-13.04594909335314	-26.933875795307745
62661	12 50 20.48	-30 34 37.8	7.61	19.56	4.066844252257913	51.12474437627813	166.74836400818	-42.95800292710625	-9.590716404043459	-26.0070688642862
62660	12 50 20.51	+06 13 37.9	7.32	3.7	0.1610086203349752	270.27027027027026	881.512972972973	-262.21984386893587	-58.54325203892064	29.31655017261166
62662	12 50 22.35	-88 07 15.6	9.23	8.73	3.935071218527849	114.54753722794965	373.60801832760615	-3.6655465123753666	-0.8188858115932224	-114.48594446385852
62663	12 50 23.54	+09 49 46.0	8.94	10.99	4.1449884621174515	90.99181073703369	296.7787079162876	-87.49752205219764	-19.5549374348221	15.533759295468109
62664	12 50 23.88	-01 49 30.1	8.88	0.19	-4.726231995235855	5263.157894736843	17166.3052631579	-5133.808160073868	-1147.4967294416247	-167.61878298836183
62665	12 50 25.63	-47 13 20.1	7.96	15.18	3.866358857797308	65.87615283267456	214.8615283267457	-43.661553915244184	-9.76495394907967	-48.35268240865728
62666	12 50 27.42	-49 32 46.8	9.95	3.67	2.7733303212604454	272.47956403269757	888.7188010899184	-172.5263337452275	-38.60926166339257	-207.33813420036122
62667	12 50 28.53	+59 03 28.0	8.82	0.97	-1.2461413286687755	1030.9278350515467	3362.472164948455	-517.2716290284866	-115.80300804306889	884.2126023838733
62668	12 50 28.60	-13 02 04.8	7.31	2.15	-1.027807700421973	465.11627906976736	1517.022325581395	-442.1860044378119	-98.99566872266375	-104.90256483605003
62669	12 50 29.34	-26 39 31.6	8.65	7.78	3.1048979849484457	128.53470437017992	419.22853470437013	-112.09455580345359	-25.10178071265896	-57.67045510319442
62670	12 50 31.69	-41 41 47.0	8.45	7.45	2.8107813637414623	134.2281879194631	437.798389261745	-97.7995299855673	-21.918199871815354	-89.28634207494433
62671	12 50 32.08	-71 37 22.4	8.2	3.95	1.1829854781323004	253.1645569620254	825.7210126582281	-77.88267032065262	-17.45691846985448	-240.25369625260709
62673	12 50 33.18	+12 33 37.9	8.59	6.76	2.73973347970818	147.92899408284023	482.4849112426036	-140.89017892481073	-31.59148040587324	32.1702213026446
62674	12 50 33.25	-47 30 55.2	10.27	4.54	3.5552792642855184	220.2643171806168	718.4136563876655	-145.16034545482202	-32.54966719928133	-162.43571865724647
62672	12 50 33.33	-53 36 35.0	12.24	3.73	5.098544159043437	268.09651474530847	874.4230563002686	-155.2027148596329	-34.80255688687563	-215.8162193926042
62675	12 50 34.27	-53 36 27.2	8.44	3.73	1.298544159043436	268.09651474530847	874.4230563002686	-155.2082830322964	-34.81484470447664	-215.8102330403986
62676	12 50 34.45	-10 34 17.9	9.16	6.76	3.3097334797081803	147.92899408284023	482.4849112426036	-141.89180534530067	-31.829792760346443	-27.139770799431606
62677	12 50 35.89	-68 05 28.6	9.36	5.46	3.0459632135236863	183.15018315018312	597.362271062271	-66.67990749930168	-14.965263037067542	-169.922983807552
62678	12 50 37.49	+46 04 01.1	8.17	2.69	0.3187614000120398	371.7472118959107	1212.4899628252786	-251.657551695349	-56.51132029162714	267.7142822226394
62679	12 50 38.08	-53 26 08.3	9.52	3.54	2.2650163101289387	282.4858757062148	921.3553672316389	-164.19350120296997	-36.87821731432663	-226.8893149179455
62680	12 50 38.79	-58 09 58.9	7.08	3.17	-0.4147036889112421	315.45741324921124	1028.895268138801	-162.34312896614165	-36.471368998874944	-268.0073269422204
62681	12 50 39.55	-51 54 46.1	8.35	14.19	4.10991197728737	70.47216349541932	229.8518675123327	-42.41378726304671	-9.530969861097695	-55.46672057402507
62682	12 50 39.92	-68 07 46.2	8.67	0.41	-3.266080716401321	2439.0243902439	7955.117073170724	-886.4497287470081	-199.22273201286285	-2263.4834122781454
62683	12 50 41.19	-33 59 57.4	4.9	8.39	-0.481190195856497	119.18951132300353	388.7482717520857	-96.40667050132511	-21.675995859062862	-66.6486661215602
62684	12 50 41.50	-27 51 00.1	7.52	4.99	1.0105027281169487	200.4008016032065	653.6268537074152	-172.87242660238525	-38.872642021654784	-93.61903175138558
62685	12 50 41.85	+12 41 12.6	9.84	3.31	2.439139968878594	302.11480362537753	985.3770392749242	-287.5567201356215	-64.66858224997472	66.35104930762238
62686	12 50 41.94	+20 32 05.3	9.2	27.58	6.402971309199153	36.258158085569264	118.25953589557655	-33.12686581421483	-7.450128763470781	12.71850504158573
62687	12 50 43.58	-00 46 01.8	8.49	92.75	8.326569591435419	10.781671159029642	35.16547708894876	-10.517710409575512	-2.3667196001440165	-0.1443573900174029
62689	12 50 44.02	-51 30 35.4	10.5	6.6	4.597719677709344	151.51515151515147	494.18151515151504	-91.99896510760945	-20.704918868121222	-118.59316123812823
62688	12 50 44.05	-03 42 25.6	8.96	5.03	2.4678399252796375	198.8071570576541	648.4290258449306	-193.54996556986	-43.559948064593634	-12.85408300356957
62690	12 50 45.78	+22 12 45.2	9.54	0.54	-1.798031200885159	1851.8518518518533	6039.996296296302	-1672.538385720977	-376.6392487945819	700.0810708514118
62691	12 50 46.49	-28 19 11.6	8.51	6.72	2.646846365269127	148.80952380952377	485.35684523809516	-127.7971319424876	-28.785568724385705	-70.59432326260593
62692	12 50 46.97	-35 38 03.8	9.23	4.08	2.283300815449401	245.09803921568624	799.4112745098039	-194.3333922627342	-43.779650880329214	-142.79679144794827
62693	12 50 47.47	-05 02 49.9	10.22	1.71	1.3849805519607692	584.7953216374272	1907.3672514619893	-568.2809337619514	-128.04469805542774	-51.44806926951595
62694	12 50 48.77	+07 57 58.1	10.76	7.34	5.088480299580352	136.23978201634876	444.3594005449591	-131.62241190127136	-29.670182297043368	18.88118565171429
62695	12 50 49.15	+62 59 09.9	7.39	5.72	1.176980143965122	174.82517482517477	570.2094405594404	-77.46257723244467	-17.463775279435996	155.75110732880788
62696	12 50 49.16	+50 48 07.0	9.69	5.09	3.223588911683793	196.46365422396858	640.7854616895875	-121.1255920559504	-27.307525381036168	152.25261061044122
62697	12 50 49.66	+08 05 57.1	8.29	9.46	3.1694556820089623	105.70824524312896	344.77780126849893	-102.09067945014189	-23.020113173308385	14.892973889655039
62698	12 50 50.95	+03 30 47.1	8.45	8.08	2.9870568038729317	123.7623762376237	403.663118811881	-120.5017599963346	-27.183421473388268	7.58374622261532
62699	12 50 54.05	-57 43 18.1	8.78	17.28	4.967718690714372	57.870370370370345	188.7498842592592	-30.14556119949198	-6.807538585491951	-48.92731675841789
62700	12 50 54.37	+41 15 32.9	9.61	1.71	0.774980551960768	584.7953216374272	1907.3672514619893	-428.8107446857775	-96.84530486848729	385.6525643321726
62701	12 50 55.27	-06 03 39.5	8.64	1.81	-0.07160712565407579	552.4861878453038	1801.9878453038673	-535.8926338898476	-121.0664651399067	-58.33509853395144
62702	12 50 56.06	+06 15 56.9	9.66	3.36	2.291696386949221	297.6190476190476	970.7136904761904	-288.5650677483302	-65.20877475954327	32.48253185066805
62703	12 50 57.90	-52 47 14.6	5.7	8.53	0.35474515583761335	117.23329425556864	382.3678780773742	-69.15385029750342	-15.636836457592002	-93.36423092727617
62704	12 50 58.38	+03 35 54.0	9.13	1.33	-0.2507417951645703	751.8796992481203	2452.329323308271	-731.9138403045241	-165.52467778102562	47.18891350322716
62705	12 50 58.42	+23 44 50.1	11.08	5.98	4.963505919942055	167.22408026755855	545.4177257525084	-149.29500227725637	-33.76394680546963	67.34160090525246
62706	12 50 59.61	+31 28 34.4	7.89	13.0	3.4597167615341826	76.92307692307698	250.89215384615403	-63.987135050602014	-14.476909231788818	40.16497741097566
62707	12 51 00.16	+10 05 06.5	9.52	4.1	2.583919283598677	243.90243902439028	795.5117073170733	-234.21206902098623	-52.9995562118631	42.7101103756566
62708	12 51 03.01	-44 00 58.5	8.19	5.4	1.851968799114843	185.18518518518513	603.9996296296295	-129.88436610196862	-29.41973964131433	-128.6782156147589
62709	12 51 03.38	+32 44 49.1	8.76	3.23	1.3060126116555146	309.5975232198142	1009.7826625386997	-253.95764289969384	-57.53046729329685	167.47055660530268
62710	12 51 04.91	+37 23 13.6	9.34	3.04	1.7543679180437692	328.94736842105254	1072.8940789473681	-254.9003170375976	-57.77366170311545	199.73583448816052
62711	12 51 05.52	-55 24 31.9	8.13	4.83	1.549735653757562	207.0393374741201	675.2790890269151	-114.63098823530675	-25.98668497299883	-170.43977235972147
62712	12 51 05.74	+05 33 11.5	9.24	1.72	0.41764223453774285	581.3953488372096	1896.277906976745	-564.3447571479053	-127.94598460734245	56.26163659253168
62713	12 51 06.41	-29 10 38.7	8.03	4.39	1.2423226012106063	227.79043280182236	742.9608200455583	-193.96253393492833	-43.984248677441876	-111.05135106726199
62714	12 51 08.41	+69 17 39.2	7.96	3.79	0.8531960498403608	263.8522427440634	860.5799472295517	-90.97713824209782	-20.64453393131526	246.80958153424504
62715	12 51 08.91	-11 16 01.3	9.23	8.97	3.9939622152204617	111.48272017837233	363.61181716833886	-106.62256272334633	-24.19882053994495	-21.78171483494534
62716	12 51 09.39	+13 41 15.7	10.57	7.29	4.883637641589875	137.1742112482853	447.40713305898487	-129.97200151713147	-29.502995703863675	32.459456214141596
62717	12 51 09.58	-50 05 18.4	8.73	3.86	1.662936523358777	259.06735751295327	844.9735751295334	-162.09459239952753	-36.79704746223491	-198.7139052548598
62718	12 51 09.74	+17 02 24.3	8.78	0.54	-2.558031200885159	1851.8518518518533	6039.996296296302	-1726.6203750337843	-391.9806370943394	542.6679849304257
62720	12 51 11.65	+48 16 41.9	9.39	2.53	1.405602605879091	395.2569169960474	1289.1691699604742	-256.5132170398297	-58.271461570850626	295.0142991169994
62721	12 51 11.88	-37 30 43.7	8.47	3.67	1.2933303212604468	272.47956403269757	888.7188010899184	-210.76669635189432	-47.88307547487066	-165.92083536260643
62722	12 51 11.98	-69 38 42.7	7.24	1.43	-1.98331981267469	699.3006993006992	2280.837762237762	-237.19489201404394	-53.88893156308658	-655.6340704233436
62723	12 51 12.16	-46 51 54.0	9.78	2.15	1.4421922995780267	465.11627906976736	1517.022325581395	-310.10551361081195	-70.45811232838594	-339.4162310364676
62724	12 51 12.17	+19 09 40.8	7.22	14.7	3.0565866737408802	68.02721088435375	221.87741496598645	-62.66133155217299	-14.237125390227158	22.328529047743757
